"id","assetgroup","assettype","associationstatus","subnetworkname","creationdate","creator","lastupdate","updatedby","boundary","globalid","rw_name","notes","lifecyclestatus","legacyoid","legacyguid","address","city","county","operatingclass","ownedby","region","state","stationid","zip","stationguid","geoworxkey","shape_starea","shape_stlength","esri_layer_name","myw_geometry_world_name","myw_orientation_boundary"
52,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000006000000B108CFE162B054C0C9057E144B73424000000000E3361A3F0000000000000000963513C05FB054C00CAF3A224C73424000000000E3361A3F000000000000000084B5B8E55FB054C0C3253BED4D73424000000000E3361A3F0000000000000000AD7104E062B054C0C942D0494E73424000000000E3361A3F0000000000000000F541B31164B054C033F775AF4D73424000000000E3361A3F0000000000000000B108CFE162B054C0C9057E144B73424000000000E3361A3F0000000000000000","{CC7449A7-0A97-4EBC-8DCC-2A1F1BF4ACAD}","BENS BRANCH",NULL,"In Service",853,"{C5E14031-52C3-4BE5-88D3-2C308C04A97C}","659 Hemlock Drive","Big Stone Gap","Wise",NULL,"KU","Mountain","VA","375","24219","{C5E14031-52C3-4BE5-88D3-2C308C04A97C}",NULL,"1899.2421956416913","188.71892911009158","Structure Boundary","geo","0"
56,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000B10244F1A1B154C079246CE3966F424000000000E3361A3F0000000000000000F19E93EB9DB154C011EB067D906F424000000000E3361A3F000000000000000005DE302F9AB154C07574C2E5946F424000000000E3361A3F0000000000000000151099999EB154C0A8B574C99B6F424000000000E3361A3F0000000000000000B10244F1A1B154C079246CE3966F424000000000E3361A3F0000000000000000","{082FF36E-7A35-44BB-B1FA-6FF190107986}","BIG STONE GAP",NULL,"In Service",857,"{DDA7B7BD-1569-46F2-9E84-E442B01245A6}","310 River Street. N.","Big Stone Gap","Wise",NULL,"KU","Mountain","VA","301","24219","{DDA7B7BD-1569-46F2-9E84-E442B01245A6}",NULL,"8561.302410624818","374.5023616314113","Structure Boundary","geo","0"
59,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000094740C7B7C7C55C0AA350BB817D6424000000000E3361A3F0000000000000000CEE8FC7F7A7C55C068ADCBF714D6424000000000E3361A3F00000000000000006278C51A797C55C0C8F323A417D6424000000000E3361A3F00000000000000005FCDB8C07A7C55C0848A3B431AD6424000000000E3361A3F000000000000000094740C7B7C7C55C0AA350BB817D6424000000000E3361A3F0000000000000000","{5C47728B-0AD2-4380-8B86-D98B37865397}","BLACK BRANCH",NULL,"In Service",860,"{CA022B9A-A156-44D5-B94B-9CEA8847AF4E}","1220 North Black Branch Road","Elizabethtown","Hardin",NULL,"KU","Louisville","KY","455","42701","{CA022B9A-A156-44D5-B94B-9CEA8847AF4E}",NULL,"1752.3684292960615","167.84296491208576","Structure Boundary","geo","0"
60,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000099CD37BD54AB54C0B299B673257A424000000000E3361A3F00000000000000008AA00CAC51AB54C01CDBA27E267A424000000000E3361A3F00000000000000000361786B52AB54C0E54EDD4A2B7A424000000000E3361A3F0000000000000000EF7E716B55AB54C08FE9B31D2A7A424000000000E3361A3F000000000000000099CD37BD54AB54C0B299B673257A424000000000E3361A3F0000000000000000","{D1CED25A-38C5-43DB-89DA-3C48C83D8064}","BLACK CREEK 2",NULL,"In Service",861,"{6DDFD144-4475-4952-B030-9ACED663C06F}","5927 White Oak Gap Rd.","Norton","Wise",NULL,"KU","Mountain","VA","367","24273","{6DDFD144-4475-4952-B030-9ACED663C06F}",NULL,"3001.1719346284995","219.17628310258533","Structure Boundary","geo","0"
61,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000000854B8C112B754C05316FE748176424000000000E3361A3F000000000000000010282D1611B754C009168A8B7E76424000000000E3361A3F0000000000000000E8853D690FB754C0FAE8950A8176424000000000E3361A3F0000000000000000BF3DF52B11B754C0AD09F5F08376424000000000E3361A3F00000000000000000854B8C112B754C05316FE748176424000000000E3361A3F0000000000000000","{E6A17084-378C-4F7D-84F1-89941297C9F0}","BLACK MT.",NULL,"In Service",862,"{8F96AE7A-268D-475D-8722-39D1B6DB4366}",NULL,NULL,"Harlan",NULL,"KU","Mountain","KY","577","24216","{8F96AE7A-268D-475D-8722-39D1B6DB4366}",NULL,"1786.1313066816301","169.28911631906445","Structure Boundary","geo","0"
63,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000F9F18EA633AC54C07FF2536E0777424000000000E3361A3F000000000000000098397EF230AC54C05EB7E2490777424000000000E3361A3F00000000000000007CE0E32230AC54C0D5A10D640A77424000000000E3361A3F0000000000000000E3E99EA432AC54C0F16AAFCC0A77424000000000E3361A3F0000000000000000F9F18EA633AC54C07FF2536E0777424000000000E3361A3F0000000000000000","{C1EABF32-9526-44A4-9D23-50372D8610DD}","BLACKWOOD",NULL,"In Service",864,"{E4A07CF2-8ED0-4E62-9C5B-9808C2730960}","5471 Kent Junction Rd.","Blackwood","Wise",NULL,"KU","Mountain","VA","356","24273","{E4A07CF2-8ED0-4E62-9C5B-9808C2730960}",NULL,"1720.5889962404715","172.11958001182936","Structure Boundary","geo","0"
66,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000787C5321FE6255C09A15F6400D1C434000000000E3361A3F00000000000000007D867891F26255C00EAA405F0E1C434000000000E3361A3F0000000000000000873E4475F36255C0B9D04C5A221C434000000000E3361A3F00000000000000006FF0BC10FF6255C07CC63AAB211C434000000000E3361A3F0000000000000000787C5321FE6255C09A15F6400D1C434000000000E3361A3F0000000000000000","{C52AA04C-D4CC-4266-AC25-60E747D93D31}","BLUEGRASS PARKWAY",NULL,"In Service",867,"{D4B27E01-83F4-4DCA-8543-1A7905184830}","11240 Bluegrass Parkway","Louisville","Jefferson",NULL,"LG&E","Louisville","KY","735","40299","{D4B27E01-83F4-4DCA-8543-1A7905184830}",NULL,"45753.43275491326","856.8290457012412","Structure Boundary","geo","0"
71,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000006773510151155C0114F7203E1F3424000000000E3361A3F00000000000000006EFB763A131155C0C27315DAE4F3424000000000E3361A3F00000000000000002A0C4AA2151155C07D83C6ECE7F3424000000000E3361A3F000000000000000073AED19D171155C03743AEECE3F3424000000000E3361A3F000000000000000006773510151155C0114F7203E1F3424000000000E3361A3F0000000000000000","{E442785E-106C-4A56-B7E6-CA7B0EA28396}","BOONESBORO",NULL,"In Service",872,"{00ADD9DD-2B38-46B8-BAD0-A8E1092147B2}","170 Settlers Ln","Winchester","Clark",NULL,"KU","Bluegrass","KY",NULL,"40391","{00ADD9DD-2B38-46B8-BAD0-A8E1092147B2}",NULL,"3018.9637087549495","219.82817094993018","Structure Boundary","geo","0"
73,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000007000000ED67D113521155C0D738802C6EF3424000000000E3361A3F0000000000000000CFC9A4A0511155C00852736B6BF3424000000000E3361A3F0000000000000000C9417C124A1155C09E983BF76EF3424000000000E3361A3F00000000000000005597C41C491155C0FB09EC7072F3424000000000E3361A3F00000000000000007AB6D9EC4E1155C0CBEE72FF7BF3424000000000E3361A3F00000000000000006ABE5952501155C03701B5997CF3424000000000E3361A3F0000000000000000ED67D113521155C0D738802C6EF3424000000000E3361A3F0000000000000000","{1E1D6C34-D423-4D41-8499-F5DDAB80DD73}","BOONESBORO PARK",NULL,"In Service",874,"{90C272EF-58A8-4440-A534-3E06C50EC970}","2599 Boonesboro Rd.","Boonesboro","Madison",NULL,"KU","Bluegrass","KY","432","40475","{90C272EF-58A8-4440-A534-3E06C50EC970}",NULL,"17723.890978990887","548.7764172333237","Structure Boundary","geo","0"
611,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000002AD6A3448BEA54C0C07152F8EC65424000000000E3361A3F00000000000000009552285088EA54C09B3484BEE765424000000000E3361A3F0000000000000000925CA52085EA54C0248F6209EC65424000000000E3361A3F0000000000000000AD6F2DFF87EA54C058AAF578F165424000000000E3361A3F00000000000000002AD6A3448BEA54C0C07152F8EC65424000000000E3361A3F0000000000000000","{76F7A143-CFCE-4403-9294-DBCB940C8C2E}","STRAIGHT CREEK",NULL,"In Service",1432,"{28DD6027-DD4D-40BD-A8BD-8975FCD25F04}","3600 HWY 66",NULL,"Bell",NULL,"KU","Mountain","KY","880","40977","{28DD6027-DD4D-40BD-A8BD-8975FCD25F04}",NULL,"5961.41677477281","308.9596299077115","Structure Boundary","geo","0"
74,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000001A08F9A4BDDE55C0EB508130A3AC424000000000E3361A3F00000000000000002F33993AB9DE55C0898CE77FA6AC424000000000E3361A3F00000000000000004AC0BF24BCDE55C03359DD64B0AC424000000000E3361A3F0000000000000000D31BD950C0DE55C03A8F084EADAC424000000000E3361A3F00000000000000001A08F9A4BDDE55C0EB508130A3AC424000000000E3361A3F0000000000000000","{62560A19-4B9A-48BA-B05E-EEDF30624146}","BORG-WARNER",NULL,"In Service",875,"{17FD244E-B134-433C-843B-EA3BDBE840F7}","1000 Island Ford Rd","Madisonville","Hopkins",NULL,"KU","Western","KY","699","42431","{17FD244E-B134-433C-843B-EA3BDBE840F7}",NULL,"10230.616192454117","411.6122115691072","Structure Boundary","geo","0"
76,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000F009B229793255C0D6C5605851D2424000000000E3361A3F0000000000000000EC6A4EC7733255C0E80953394ED2424000000000E3361A3F0000000000000000A99504B4713255C0D038DB5457D2424000000000E3361A3F00000000000000005973630E773255C0435190F059D2424000000000E3361A3F0000000000000000F009B229793255C0D6C5605851D2424000000000E3361A3F0000000000000000","{EEB49D00-2613-4661-8D0A-73FBFB9734D2}","VAKSDAHL AVENUE",NULL,"In Service",877,"{264D3117-AFF1-417C-ABAD-223BF4D2468A}","100 Vaksdahl Avenue","Danville","Boyle",NULL,"KU","Central","KY","413","40422","{264D3117-AFF1-417C-ABAD-223BF4D2468A}",NULL,"10506.878765370575","410.34769228521805","Structure Boundary","geo","0"
77,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000E25C575FC68955C0624CA29077FE424000000000E3361A3F0000000000000000B6BB14A5C28955C0C0E78F8F77FE424000000000E3361A3F00000000000000005C7427F4C28955C0A51B08A17EFE424000000000E3361A3F0000000000000000B4AA287CC68955C084E093807EFE424000000000E3361A3F0000000000000000E25C575FC68955C0624CA29077FE424000000000E3361A3F0000000000000000","{DD7C3BF2-C4B8-44ED-B23C-0DEC2C1044BB}","BRANDENBURG",NULL,"In Service",878,"{C2944F48-D88B-4A7F-B094-67CB6F581185}","458 Christian Church Road","Brandenburg","Meade",NULL,"LG&E","Louisville","KY","734","40108","{C2944F48-D88B-4A7F-B094-67CB6F581185}",NULL,"4970.25279832695","283.5400911214633","Structure Boundary","geo","0"
79,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000600000024028747D01455C012634836FF09434000000000E3361A3F0000000000000000743C9B09C91455C05BB77A3FFC09434000000000E3361A3F0000000000000000B22C350CC81455C0806FD006FD09434000000000E3361A3F00000000000000006D5BF22CC61455C01D33004F080A434000000000E3361A3F0000000000000000B6630B1DCE1455C00EA7AACA0B0A434000000000E3361A3F000000000000000024028747D01455C012634836FF09434000000000E3361A3F0000000000000000","{FC876DC7-2679-478C-A348-47786675B243}","BRIAR HILL ROAD",NULL,"In Service",880,"{B264C8D5-D59A-4FC4-9CAF-9584572903F7}","5751 Briar Hill Road","Lexington","Fayette",NULL,"KU","Bluegrass","KY","420","40516","{B264C8D5-D59A-4FC4-9CAF-9584572903F7}",NULL,"20784.727692487508","570.055183708467","Structure Boundary","geo","0"
83,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000DAB38CD13A7055C0F1DE6E58CD1E434000000000E3361A3F00000000000000004C4946CD387055C0A9A40E1ECD1E434000000000E3361A3F0000000000000000C99C33B8387055C0E4832072CF1E434000000000E3361A3F000000000000000043BFDDA13A7055C0311361C1CF1E434000000000E3361A3F0000000000000000DAB38CD13A7055C0F1DE6E58CD1E434000000000E3361A3F0000000000000000","{F695CF1D-3E3B-469A-8C1C-9D421A233DE2}","BROOK",NULL,"In Service",884,"{D2266D8D-B864-46B7-8C5A-ADC75EE76F1A}","913 South First Street  (Rear)","Louisville","Jefferson",NULL,"LG&E","Louisville","KY","732","40203","{D2266D8D-B864-46B7-8C5A-ADC75EE76F1A}",NULL,"913.7837385712284","122.04215096265392","Structure Boundary","geo","0"
88,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000007FF3C74C46F654C08D3481385A5E424000000000E3361A3F0000000000000000733BE4B544F654C0F9A15D305B5E424000000000E3361A3F0000000000000000F902736745F654C037F0B1C15D5E424000000000E3361A3F00000000000000008BDCF5F346F654C04703CBE05C5E424000000000E3361A3F00000000000000007FF3C74C46F654C08D3481385A5E424000000000E3361A3F0000000000000000","{FFD3031E-8225-4497-A42A-E4F4C33CE908}","BRUSH CREEK",NULL,"In Service",889,"{E27A87E0-D0D4-4DD6-A152-E029FE90FF5A}",NULL,"Trosper","Knox",NULL,"KU","Mountain","KY","517","40906","{E27A87E0-D0D4-4DD6-A152-E029FE90FF5A}",NULL,"938.3932095292713","122.64062372056081","Structure Boundary","geo","0"
89,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000600000032D3C829F81A55C02514D80DB301434000000000E3361A3F0000000000000000C4C4B6C3EF1A55C05EBCF71AA801434000000000E3361A3F0000000000000000282042C1EE1A55C073662951AA01434000000000E3361A3F00000000000000002C01B4A1ED1A55C0B5383FC2BB01434000000000E3361A3F0000000000000000412D4146F71A55C0E028E5F7BD01434000000000E3361A3F000000000000000032D3C829F81A55C02514D80DB301434000000000E3361A3F0000000000000000","{A1A88333-EBB1-4412-8AA6-0541219212A7}","BRYANT ROAD",NULL,"In Service",890,"{F01568ED-91F4-4A53-9731-28EE1B96A7F7}","3097 Helmsdale Pl","Lexington","Fayette",NULL,"KU","Bluegrass","KY","641","40509","{F01568ED-91F4-4A53-9731-28EE1B96A7F7}",NULL,"30358.700471576565","710.085502485554","Structure Boundary","geo","0"
93,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000431303460C2655C033D6109A197E424000000000E3361A3F0000000000000000C0D24C65092655C03AB8B898167E424000000000E3361A3F000000000000000055841F0A072655C0BB8F72BC1B7E424000000000E3361A3F00000000000000002A7528B2092655C0BA51DFC61E7E424000000000E3361A3F0000000000000000431303460C2655C033D6109A197E424000000000E3361A3F0000000000000000","{098022AC-58A3-40E6-AE30-B2753DA5F1A6}","BURNSIDE",NULL,"In Service",895,"{1AA924A2-5883-4DBC-B23D-54B0ACAA2818}","8442 South Highway 27","Burnside","Pulaski",NULL,"KU","Central","KY","570","42519","{1AA924A2-5883-4DBC-B23D-54B0ACAA2818}",NULL,"4304.314976661855","263.8945270172063","Structure Boundary","geo","0"
94,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000051926676FE1655C09DF40E16D766434000000000E3361A3F0000000000000000778D16E9F91655C0E7FD2EC6D966434000000000E3361A3F00000000000000009A2221FFFD1655C0FF1BB331E666434000000000E3361A3F0000000000000000E6BC0AF6041755C015205CE3E266434000000000E3361A3F000000000000000051926676FE1655C09DF40E16D766434000000000E3361A3F0000000000000000","{36B771B0-5349-4001-9A99-15E1AD7BFD53}","BUTLER",NULL,"In Service",896,"{928B4E65-AD3E-4EA1-8985-194D2F9CABE1}","11095 Hwy 27 N","Butler","Pendleton",NULL,"KU","Bluegrass","KY","512","41006","{928B4E65-AD3E-4EA1-8985-194D2F9CABE1}",NULL,"16550.627671140253","539.6735126215877","Structure Boundary","geo","0"
95,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E6100000010000000500000032D5C3C1891856C075527D765398424000000000E3361A3F000000000000000067BAD80A871856C01B9F3B905398424000000000E3361A3F000000000000000085A01435871856C0500B35E75998424000000000E3361A3F00000000000000000F949CD8891856C0B20935D05998424000000000E3361A3F000000000000000032D5C3C1891856C075527D765398424000000000E3361A3F0000000000000000","{BBA58C58-C9EE-44A8-92DA-6665E8E34C46}","CABIN","No Suffix","In Service",897,"{93C94264-C65F-4D37-B9A9-0036E84CEB7A}","900 Three Rivers Rock Rd","Burna","Livingston",NULL,"KU","Western","KY","534","42028","{93C94264-C65F-4D37-B9A9-0036E84CEB7A}",NULL,"3357.6076141150897","236.2882947884277","Structure Boundary","geo","0"
96,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000C6DE7286C9D055C00E65CCBC82C4424000000000E3361A3F000000000000000044E6210AC7D055C0265C883984C4424000000000E3361A3F0000000000000000442B500DC8D055C0B30BAADC87C4424000000000E3361A3F0000000000000000B15BC789CAD055C03C4CAD4286C4424000000000E3361A3F0000000000000000C6DE7286C9D055C00E65CCBC82C4424000000000E3361A3F0000000000000000","{70099D19-9BEE-4094-BB28-9FF78633A64B}","CALHOUN",NULL,"In Service",898,"{89629108-BDD7-4905-A0CA-7FFCBBD6EADD}","530 W First St","Calhoun","Mclean",NULL,"KU","Western","KY","797","42327","{89629108-BDD7-4905-A0CA-7FFCBBD6EADD}",NULL,"2057.6316812856976","181.71524570720493","Structure Boundary","geo","0"
97,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000759B0A9A85E454C03E37CB842764424000000000E3361A3F000000000000000029AA45B881E454C047079E932764424000000000E3361A3F00000000000000009D803ACC81E454C09728CCA12D64424000000000E3361A3F00000000000000006155599285E454C00C53E1BF2D64424000000000E3361A3F0000000000000000759B0A9A85E454C03E37CB842764424000000000E3361A3F0000000000000000","{2D6BF954-3E04-4E2E-ABB2-814B5FF2F880}","CALLOWAY",NULL,"In Service",899,"{7B85EB53-4DAC-46AA-99F1-5038A637FB26}","11191 US Highway 119",NULL,"Bell",NULL,"KU","Mountain","KY","882","40977","{7B85EB53-4DAC-46AA-99F1-5038A637FB26}",NULL,"4670.970245757836","273.41447538362587","Structure Boundary","geo","0"
98,"Electric Substation Boundary","Substation","None","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000C17EE6E04BBC54C06D3C26C7596C424000000000E3361A3F0000000000000000144E30C349BC54C0B44E174C576C424000000000E3361A3F0000000000000000DD79A58748BC54C0925D9BE8596C424000000000E3361A3F0000000000000000A01B2CC34ABC54C04379A53F5C6C424000000000E3361A3F0000000000000000C17EE6E04BBC54C06D3C26C7596C424000000000E3361A3F0000000000000000","{5DB3BDA9-416F-4857-85BD-8434BFC2CADD}","CALVIN",NULL,"In Service",901,"{B27F1286-213B-4188-9480-1720E18D5D31}","9701 State Route 606","Calvin","Lee",NULL,"KU","Mountain","VA","539","0","{B27F1286-213B-4188-9480-1720E18D5D31}",NULL,"1658.3377007867143","164.7357541365255","Structure Boundary","geo","0"
100,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E61000000100000005000000D5460255DAF855C01E8174834CD5424000000000E3361A3F0000000000000000F7B2CCB4D5F855C02EBD2A3E52D5424000000000E3361A3F000000000000000077385801D9F855C02FFC1A2459D5424000000000E3361A3F00000000000000005999F8ADDDF855C01599E07353D5424000000000E3361A3F0000000000000000D5460255DAF855C01E8174834CD5424000000000E3361A3F0000000000000000","{7F40C635-1CFC-42ED-BD44-7558071C8EE4}","CAMP BRECKENRIDGE",NULL,"In Service",903,"{816C6047-BB9A-4707-9E45-48FA40FFB386}","1820 S R 2091","Morganfield","Union",NULL,"KU","Western","KY","496","42437","{816C6047-BB9A-4707-9E45-48FA40FFB386}",NULL,"10039.528627996331","401.04352945104637","Structure Boundary","geo","0"
101,"Electric Substation Boundary","Substation","Container","Unknown","01/14/2020","ELECTRIC","03/03/2023","E030714@LGEADINT","01030000E0E610000001000000050000001EFB36B4DD4B55C07056A05DDC43434000000000E3361A3F000000000000000078013EF0D74B55C0BC71E19FE343434000000000E3361A3F000000000000000098BB76C6DB4B55C04DC8CE16EC43434000000000E3361A3F00000000000000004E9704B6E14B55C0382CA577E443434000000000E3361A3F00000000000000001EFB36B4DD4B55C07056A05DDC43434000000000E3361A3F0000000000000000","{D7F1B378-E5A7-4096-9074-19DF4970458F}","CAMPBELLSBURG",NULL,"In Service",904,"{01C5C95F-24BD-42A6-959C-3DB4B7659B80}","379 Turners Station Rd.","Campbellsburg","Henry",NULL,"KU","Bluegrass","KY","655","40011","{01C5C95F-24BD-42A6-959C-3DB4B7659B80}",NULL,"15066.496182579305","492.37488652774994","Structure Boundary","geo","0"
